3975, 3976,  281;
$9,  252,  58bŠ‚’bš’’‚ŠÚj
$4,13695,57983,50944,  263;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1123,  831, 1123,  831;
$8, 2867, 3976, 3975,  278;
$9,  264,  583,  102,32201;
$1,  834, 1116, 2220,  494;
$2, 2056, 2004, 1974,  264;
$3,64644,50024,64644,50024;
$4,13183,57983,52224,  264;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1118,  833, 1118,  833;
$8, 2867, 3974, 3975,  278;
$9,  262,  598,  102,32201;
$1,  834, 1115, 2206,  500;
$2, 2057, 2005, 1975,  264;
$3,64644,50024,64644,50024;
$4,13183,58239,52480,  264;
$5,46551,    1,53188,    0;
$6, 2232, 2065, 2232, 2065;
$7, 1118,  829, 1118,  829;
$8, 2869, 3975, 3975,  278;
$9,  262,  588,  102,32201;
$1,  833, 1115, 2218,  499;
$2, 2054, 2003, 1969,  265;
$3,64644,50024,64644,50024;
$4,12671,57983,52224,  265;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1118,  829, 1118,  829;
$8, 2871, 3976, 3975,  278;
$9,  258,  588,  102,32201;
$1,  834, 1115, 2187,  497;
$2, 2050, 2005, 1971,  263;
$3,64644,50024,64644,50024;
$4,14207,58751,51456,  263;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1124,  832, 1124,  832;
$8, 2867, 3975, 3974,  278;
$9,  262,  596,  102,32201;
$1,  834, 1116, 2234,  412;
$2, 2068, 2008, 1972,  264;
$3,64644,50024,64644,50024;
$4,12159,58495,57088,  264;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1114,  833, 1114,  833;
$8, 2880, 3975, 3975,  278;
$9,  252,  588,  102,32201;
$1,  834, 1116, 2200,  493;
$2, 2049, 2004, 1966,  265;
$3,64644,50024,64644,50024;
$4,12159,59263,52992,  265;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1119,  833, 1119,  833;
$8, 2867, 3976, 3975,  278;
$9,  259,  589,  102,32201;
$1,  833, 1115, 2195,  497;
$2, 2062, 2008, 1968,  265;
$3,64644,50024,64644,50024;
$4,12159,58239,52480,  265;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1124,  827, 1124,  827;
$8, 2863, 3975, 3975,  278;
$9,  264,  584,  102,32201;
$1,  833, 1116, 2221,  500;
$2, 2060, 2008, 1970,  263;
$3,64644,50024,64644,50024;
$4,11903,57215,52224,  263;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1125,  832, 1125,  832;
$8, 2867, 3975, 3975,  278;
$9,  260,  584,  102,32201;
$1,  834, 1116, 2205,  496;
$2, 2056, 2008, 1977,  261;
$3,64644,50024,64644,50024;
$4,12159,57983,51456,  261;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1118,  832, 1118,  832;
$8, 2871, 3975, 3975,  278;
$9,  263,  593,  102,32201;
$1,  833, 1115, 2209,  495;
$2, 2051, 2008, 1971,  263;
$3,64644,50024,64644,50024;
$4,13183,58751,52480,  263;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1122,  831, 1122,  831;
$8, 2871, 3975, 3975,  278;
$9,  264,  599,  102,32201;
$1,  833, 1116, 2199,  496;
$2, 2050, 2006, 1966,  264;
$3,64644,50024,64644,50024;
$4,12159,57727,52736,  264;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1125,  833, 1125,  833;
$8, 2866, 3976, 3974,  278;
$9,  260,  590,  102,32201;
$1,  833, 1115, 2218,  492;
$2, 2056, 2005, 1976,  263;
$3,64644,50024,64644,50024;
$4,12159,57215,50944,  263;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1116,  833, 1116,  833;
$8, 2867, 3975, 3976,  278;
$9,  262,  582,  102,32201;
$1,  834, 1115, 2196,  497;
$2, 2058, 2008, 1961,  264;
$3,64644,50024,64644,50024;
$4,12927,57727,54016,  264;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1123,  832, 1123,  832;
$8, 2867, 3975, 3974,  278;
$9,  262,  589,  102,32201;
$1,  833, 1116, 2211,  498;
$2, 2050, 2004, 1970,  265;
$3,64644,50024,64644,50024;
$4,12671,58751,50944,  265;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1116,  832, 1116,  832;
$8, 2867, 3975, 3976,  278;
$9,  262,  594,  102,32201;
$1,  833, 1115, 2211,  500;
$2, 2055, 2008, 1971,  264;
$3,64644,50024,64644,50024;
$4,11391,57727,51968,  264;
$5,46551,    1,53188,    0;
$6, 2232, 2065, 2232, 2065;
$7, 1120,  831, 1120,  831;
$8, 2866, 3975, 3974,  278;
$9,  262,  601,  102,32201;
$1,  833, 1115, 2235,  415;
$2, 2047, 2008, 1968,  263;
$3,64644,50024,64644,50024;
$4,12159,57471,51968,  263;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1119,  833, 1119,  833;
$8, 2867, 3975, 3975,  278;
$9,  263,  596,  102,32201;
$1,  834, 1116, 2193,  496;
$2, 2056, 2008, 1976,  262;
$3,64644,50024,64644,50024;
$4,13183,57727,52992,  262;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1124,  833, 1124,  833;
$8, 2866, 3974, 3975,  278;
$9,  262,  589,  102,32201;
$1,  834, 1116, 2230,  502;
$2, 2053, 2004, 1970,  264;
$3,64644,50024,64644,50024;
$4,13695,58495,52992,  264;
$5,46551,    1,53188,    0;
$6, 2232, 2065, 2232, 2065;
$7, 1114,  833, 1114,  833;
$8, 2871, 3975, 3974,  278;
$9,  264,  601,  102,32201;
$1,  833, 1116, 2215,  498;
$2, 2060, 2006, 1976,  265;
$3,64644,50024,64644,50024;
$4,13695,58495,52480,  265;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1118,  832, 1118,  832;
$8, 2880, 3975, 3975,  278;
$9,  252,  597,  102,32201;
$1,  834, 1116, 2207,  499;
$2, 2055, 2005, 1968,  261;
$3,64644,50024,64644,50024;
$4,12927,57727,51200,  261;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1125,  826, 1125,  826;
$8, 2868, 3974, 3974,  278;
$9,  254,  585,  102,32201;
$1,  834, 1116, 2187,  496;
$2, 2052, 2003, 1972,  262;
$3,64644,50024,64644,50024;
$4,12159,57727,52992,  262;
$5,46551,    1,53188,    0;
$6, 2234, 2065, 2234, 2065;
$7, 1115,  830, 1115,  830;
$8, 2867, 3974, 3975,  278;
$9,  256,  591,  102,32201;
$1,  834, 1116, 2201,  500;
$2, 2059, 2008, 1971,  265;
$3,64644,50024,64644,50024;
$4,13695,57727,53248,  265;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1118,  834, 1118,  834;
$8, 2880, 3975, 3975,  278;
$9,  252,  586,  102,32201;
$1,  834, 1116, 2227,  489;
$2, 2063, 2004, 1971,  261;
$3,64644,50024,64644,50024;
$4,13695,58495,51968,  261;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1124,  833, 1124,  833;
$8, 2866, 3975, 3975,  278;
$9,  262,  602,  102,32201;
$1,  834, 1115, 2207,  500;
$2, 2054, 2010, 1966,  263;
$3,64644,50024,64644,50024;
$4,12159,57727,52224,  263;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1125,  830, 1125,  830;
$8, 2867, 3974, 3974,  278;
$9,  260,  592,  102,32201;
$1,  833, 1116, 2226,  496;
$2, 2058, 2004, 1968,  264;
$3,64644,50024,64644,50024;
$4,13183,57727,51456,  264;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1114,  834, 1114,  834;
$8, 2869, 3975, 3974,  278;
$9,  261,  599,  102,32201;
$1,  834, 1115, 2203,  500;
$2, 2056, 2004, 1971,  265;
$3,64644,50024,64644,50024;
$4,13183,58239,52480,  265;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1119,  831, 1119,  831;
$8, 2866, 3974, 3975,  278;
$9,  262,  587,  102,32201;
$1,  833, 1115, 2229,  414;
$2, 2058, 2005, 1969,  263;
$3,64644,50024,64644,50024;
$4,13695,58239,52992,  263;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1124,  830, 1124,  830;
$8, 2867, 3975, 3975,  278;
$9,  263,  595,  102,32201;
$1,  834, 1115, 2207,  496;
$2, 2053, 2005, 1972,  263;
$3,64644,50024,64644,50024;
$4,13183,57727,52992,  263;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1124,  833, 1124,  833;
$8, 2866, 3975, 3975,  278;
$9,  262,  584,  102,32201;
$1,  833, 1116, 2206,  499;
$2, 2060, 2008, 1970,  267;
$3,64644,50024,64644,50024;
$4,11903,58239,53504,  267;
$5,46551,    1,53188,    0;
$6, 2232, 2065, 2232, 2065;
$7, 1116,  828, 1116,  828;
$8, 2869, 3975, 3975,  278;
$9,  261,  596,  102,32201;
$1,  834, 1116, 2218,  499;
$2, 2057, 2004, 1967,  265;
$3,64644,50024,64644,50024;
$4,12671,57727,52992,  265;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1119,  831, 1119,  831;
$8, 2866, 3975, 3974,  278;
$9,  262,  588,  102,32201;
$1,  833, 1116, 2205,  498;
$2, 2056, 2004, 1969,  261;
$3,64644,50024,64644,50024;
$4,14207,58495,52736,  261;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1125,  832, 1125,  832;
$8, 2867, 3975, 3975,  278;
$9,  262,  588,  102,32201;
$1,  833, 1115, 2215,  496;
$2, 2060, 2003, 1970,  262;
$3,64644,50024,64644,50024;
$4,13183,58239,52992,  262;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1122,  833, 1122,  833;
$8, 2880, 3974, 3974,  278;
$9,  252,  593,  102,32201;
$1,  833, 1116, 2200,  499;
$2, 2063, 2005, 1967,  263;
$3,64644,50024,64644,50024;
$4,12671,56703,52480,  263;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1125,  834, 1125,  834;
$8, 2868, 3975, 3974,  278;
$9,  254,  596,  102,32201;
$1,  833, 1115, 2223,  492;
$2, 2064, 2006, 1970,  263;
$3,64644,50024,64644,50024;
$4,12671,57983,50944,  263;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1117,  833, 1117,  833;
$8, 2867, 3974, 3975,  278;
$9,  264,  588,  102,32201;
$1,  833, 1116, 2234,  501;
$2, 2064, 2008, 1974,  262;
$3,64644,50024,64644,50024;
$4,14207,58239,51968,  262;
$5,46551,    1,53188,    0;
$6, 2231, 2066, 2231, 2066;
$7, 1120,  830, 1120,  830;
$8, 2864, 3974, 3975,  278;
$9,  250,  595,  102,32201;
$1,  834, 1116, 2215,  496;
$2, 2062, 2005, 1972,  262;
$3,64644,50024,64644,50024;
$4,13183,57983,52992,  262;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1125,  834, 1125,  834;
$8, 2870, 3976, 3974,  278;
$9,  262,  603,  102,32201;
$1,  833, 1115, 2224,  499;
$2, 2059, 2008, 1969,  263;
$3,64644,50024,64644,50024;
$4,11903,57471,56576,  263;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1123,  831, 1123,  831;
$8, 2867, 3976, 3975,  278;
$9,  262,  584,  102,32201;
$1,  833, 1116, 2213,  423;
$2, 2069, 2008, 1970,  262;
$3,64644,50024,64644,50024;
$4,13183,57727,51456,  262;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1117,  831, 1117,  831;
$8, 2867, 3974, 3974,  278;
$9,  264,  592,  102,32201;
$1,  834, 1116, 2187,  499;
$2, 2053, 2005, 1966,  265;
$3,64644,50024,64644,50024;
$4,13695,58239,51968,  265;
$5,46551,    1,53188,    0;
$6, 2232, 2065, 2232, 2065;
$7, 1119,  828, 1119,  828;
$8, 2867, 3974, 3975,  278;
$9,  264,  586,  102,32201;
$1,  834, 1114, 2217,  496;
$2, 2056, 2005, 1976,  264;
$3,64644,50024,64644,50024;
$4,12671,58751,51456,  264;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1125,  833, 1125,  833;
$8, 2866, 3975, 3974,  278;
$9,  262,  587,  102,32201;
$1,  833, 1116, 2229,  496;
$2, 2057, 2002, 1975,  262;
$3,64644,50024,64644,50024;
$4,12671,57983,52224,  262;
$5,46551,    1,53188,    0;
$6, 2232, 2065, 2232, 2065;
$7, 1112,  834, 1112,  834;
$8, 2870, 3974, 3974,  278;
$9,  260,  595,  102,32201;
$1,  834, 1115, 2217,  500;
$2, 2058, 2008, 1974,  265;
$3,64644,50024,64644,50024;
$4,12927,57215,52736,  265;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1118,  833, 1118,  833;
$8, 2867, 3975, 3975,  278;
$9,  264,  597,  102,32201;
$1,  833, 1116, 2201,  499;
$2, 2052, 2004, 1972,  263;
$3,64644,50024,64644,50024;
$4,13183,58239,53504,  263;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1124,  833, 1124,  833;
$8, 2867, 3975, 3974,  278;
$9,  263,  593,  102,32201;
$1,  833, 1115, 2186,  499;
$2, 2057, 2009, 1973,  262;
$3,64644,50024,64644,50024;
$4,13695,58239,53760,  262;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1124,  830, 1124,  830;
$8, 2867, 3975, 3974,  278;
$9,  263,  591,  102,32201;
$1,  833, 1115, 2227,  490;
$2, 2060, 2008, 1970,  264;
$3,64644,50024,64644,50024;
$4,12671,58239,52480,  264;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1117,  833, 1117,  833;
$8, 2867, 3975, 3975,  278;
$9,  262,  584,  102,32201;
$1,  833, 1115, 2215,  502;
$2, 2058, 2003, 1971,  262;
$3,64644,50024,64644,50024;
$4,12927,57727,52480,  262;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1113,  833, 1113,  833;
$8, 2866, 3975, 3974,  278;
$9,  262,  581,  102,32201;
$1,  833, 1114, 2215,  497;
$2, 2064, 2002, 1971,  266;
$3,64644,50024,64644,50024;
$4,13183,57471,52992,  266;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1120,  833, 1120,  833;
$8, 2867, 3974, 3975,  278;
$9,  264,  590,  102,32201;
$1,  833, 1115, 2202,  499;
$2, 2056, 2008, 1970,  263;
$3,64644,50024,64644,50024;
$4,14207,58239,54016,  263;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1124,  832, 1124,  832;
$8, 2867, 3974, 3975,  278;
$9,  262,  591,  102,32201;
$1,  833, 1114, 2209,  478;
$2, 2060, 2008, 1972,  262;
$3,64644,50024,64644,50024;
$4,12159,57215,52992,  262;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1120,  831, 1120,  831;
$8, 2866, 3975, 3974,  278;
$9,  262,  598,  102,32201;
$1,  834, 1114, 2201,  499;
$2, 2062, 2003, 1977,  264;
$3,64644,50024,64644,50024;
$4,14207,58239,52992,  264;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1124,  829, 1124,  829;
$8, 2868, 3975, 3975,  278;
$9,  253,  594,  102,32201;
$1,  833, 1115, 2214,  501;
$2, 2055, 2005, 1975,  264;
$3,64644,50024,64644,50024;
$4,13951,58239,52480,  264;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1114,  830, 1114,  830;
$8, 2871, 3975, 3975,  278;
$9,  264,  592,  102,32201;
$1,  834, 1114, 2229,  501;
$2, 2059, 2004, 1970,  264;
$3,64644,50024,64644,50024;
$4,12159,58239,52480,  264;
$5,46551,    1,53188,    0;
$6, 2232, 2065, 2232, 2065;
$7, 1118,  826, 1118,  826;
$8, 2867, 3974, 3974,  278;
$9,  263,  590,  102,32201;
$1,  833, 1114, 2203,  498;
$2, 2047, 2009, 1977,  261;
$3,64644,50024,64644,50024;
$4,13183,58495,52224,  261;
$5,46551,    1,53188,    0;
$6, 2232, 2064, 2232, 2064;
$7, 1113,  825, 1113,  825;
$8, 2868, 3975, 3975,  278;
$9,  257,  590,  102,32201;
$1,  833, 1115, 2215,  497;
$2, 2060, 2005, 1973,  262;
$3,64644,50024,64644,50024;
$4,13183,57727,52480,  262;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1117,  832, 1117,  832;
$8, 2867, 3974, 3975,  278;
$9,  263,  592,  102,32201;
$1,  833, 1115, 2198,  498;
$2, 2056, 2004, 1970,  262;
$3,64644,50024,64644,50024;
$4,11903,57471,52224,  262;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1124,  833, 1124,  833;
$8, 2866, 3975, 3975,  278;
$9,  262,  593,  102,32201;
$1,  833, 1116, 2214,  491;
$2, 2050, 2006, 1971,  265;
$3,64644,50024,64644,50024;
$4,13951,58239,51712,  265;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1123,  832, 1123,  832;
$8, 2867, 3974, 3975,  278;
$9,  260,  595,  102,32201;
$1,  833, 1116, 2222,  500;
$2, 2052, 2005, 1975,  263;
$3,64644,50024,64644,50024;
$4,15231,58751,52480,  263;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1117,  832, 1117,  832;
$8, 2867, 3975, 3975,  278;
$9,  262,  590,  102,32201;
$1,  834, 1116, 2192,  499;
$2, 2053, 2008, 1972,  262;
$3,64644,50024,64644,50024;
$4,12671,57215,51200,  262;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1118,  833, 1118,  833;
$8, 2880, 3975, 3976,  278;
$9,  252,  588,  102,32201;
$1,  833, 1115, 2215,  499;
$2, 2053, 2005, 1973,  264;
$3,64644,50024,64644,50024;
$4,12671,57983,52480,  264;
$5,46551,    1,53188,    0;
$6, 2232, 2065, 2232, 2065;
$7, 1123,  832, 1123,  832;
$8, 2867, 3975, 3975,  278;
$9,  263,  585,  102,32201;
$1,  833, 1116, 2194,  497;
$2, 2059, 2008, 1973,  266;
$3,64644,50024,64644,50024;
$4,14207,58751,54784,  266;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1116,  832, 1116,  832;
$8, 2871, 3975, 3975,  278;
$9,  264,  593,  102,32201;
$1,  833, 1115, 2199,  499;
$2, 2061, 2013, 1981,  266;
$3,64644,50024,64644,50024;
$4,13695,57983,52480,  266;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1118,  831, 1118,  831;
$8, 2873, 3975, 3975,  278;
$9,  256,  589,  102,32201;
$1,  833, 1114, 2298,  501;
$2, 2067, 2013, 1979,  267;
$3,64644,50024,64644,50024;
$4,12159,56703,51968,  267;
$5,46551,    1,53188,    0;
$6, 2232, 2067, 2232, 2067;
$7, 1125,  824, 1125,  824;
$8, 2870, 3975, 3976,  278;
$9,  262,  592,  102,32201;
$1,  833, 1114, 2321,  498;
$2, 2061, 2011, 1982,  267;
$3,64644,50024,64644,50024;
$4,13695,57471,52480,  267;
$5,46551,    1,53188,    0;
$6, 2232, 2065, 2232, 2065;
$7, 1114,  830, 1114,  830;
$8, 2875, 3975, 3974,  278;
$9,  257,  585,  102,32201;
$1,  833, 1114, 2298,  500;
$2, 2060, 2015, 1986,  267;
$3,64644,50024,64644,50024;
$4,12671,58495,53760,  267;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1116,  834, 1116,  834;
$8, 2880, 3975, 3974,  278;
$9,  252,  590,  102,32201;
$1,  833, 1115, 2298,  498;
$2, 2065, 2007, 1979,  266;
$3,64644,50024,64644,50024;
$4,13183,57471,52224,  266;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1113,  832, 1113,  832;
$8, 2867, 3974, 3975,  278;
$9,  256,  591,  102,32201;
$1,  833, 1115, 2278,  498;
$2, 2057, 2012, 1980,  267;
$3,64644,50024,64644,50024;
$4,14207,59775,52224,  267;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1117,  834, 1117,  834;
$8, 2865, 3975, 3974,  278;
$9,  262,  588,  102,32201;
$1,  833, 1116, 2340,  489;
$2, 2065, 2014, 1981,  264;
$3,64644,50024,64644,50024;
$4,13695,57727,54272,  264;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1123,  833, 1123,  833;
$8, 2866, 3975, 3975,  278;
$9,  262,  592,  102,32201;
$1,  833, 1115, 2307,  498;
$2, 2061, 2013, 1983,  267;
$3,64644,50024,64644,50024;
$4,11903,57215,51712,  267;
$5,46551,    1,53188,    0;
$6, 2232, 2067, 2232, 2067;
$7, 1123,  831, 1123,  831;
$8, 2867, 3976, 3975,  278;
$9,  264,  594,  102,32201;
$1,  834, 1115, 2310,  501;
$2, 2052, 2012, 1984,  267;
$3,64644,50024,64644,50024;
$4,13951,59007,51968,  267;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1118,  832, 1118,  832;
$8, 2875, 3974, 3974,  278;
$9,  264,  591,  102,32201;
$1,  834, 1115, 2302,  500;
$2, 2060, 2012, 1981,  266;
$3,64644,50024,64644,50024;
$4,13695,59519,52992,  266;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1125,  830, 1125,  830;
$8, 2867, 3975, 3974,  278;
$9,  260,  597,  102,32201;
$1,  833, 1116, 2285,  503;
$2, 2064, 2012, 1984,  267;
$3,64644,50024,64644,50024;
$4,11391,56703,52224,  267;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1114,  832, 1114,  832;
$8, 2871, 3976, 3975,  278;
$9,  262,  595,  102,32201;
$1,  833, 1116, 2314,  501;
$2, 2064, 2013, 1981,  268;
$3,64644,50024,64644,50024;
$4,11903,57215,52480,  268;
$5,46551,    1,53188,    0;
$6, 2233, 2064, 2233, 2064;
$7, 1120,  829, 1120,  829;
$8, 2865, 3975, 3974,  278;
$9,  262,  597,  102,32201;
$1,  833, 1114, 2311,  499;
$2, 2063, 2013, 1983,  267;
$3,64644,50024,64644,50024;
$4,14975,59775,52736,  267;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1123,  833, 1123,  833;
$8, 2866, 3975, 3975,  278;
$9,  260,  591,  102,32201;
$1,  832, 1116, 2332,  498;
$2, 2051, 2012, 1980,  269;
$3,64644,50024,64644,50024;
$4,13183,58239,53504,  269;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1114,  832, 1114,  832;
$8, 2880, 3975, 3975,  278;
$9,  252,  591,  102,32201;
$1,  834, 1115, 2299,  499;
$2, 2062, 2012, 1977,  265;
$3,64644,50024,64644,50024;
$4,12927,57215,52224,  265;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1119,  825, 1119,  825;
$8, 2867, 3974, 3974,  278;
$9,  264,  589,  102,32201;
$1,  833, 1115, 2300,  500;
$2, 2060, 2014, 1982,  266;
$3,64644,50024,64644,50024;
$4,13695,57215,52992,  266;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1117,  833, 1117,  833;
$8, 2866, 3975, 3975,  278;
$9,  255,  594,  102,32201;
$1,  834, 1114, 2309,  500;
$2, 2055, 2011, 1974,  266;
$3,64644,50024,64644,50024;
$4,12671,57471,52480,  266;
$5,46551,    1,53188,    0;
$6, 2234, 2066, 2234, 2066;
$7, 1119,  833, 1119,  833;
$8, 2867, 3975, 3975,  278;
$9,  263,  593,  102,32201;
$1,  833, 1116, 2313,  488;
$2, 2066, 2013, 1981,  268;
$3,64644,50024,64644,50024;
$4,12671,57215,51712,  268;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1122,  831, 1122,  831;
$8, 2875, 3975, 3975,  278;
$9,  263,  593,  102,32201;
$1,  833, 1114, 2305,  498;
$2, 2059, 2012, 1979,  268;
$3,64644,50024,64644,50024;
$4,14719,57471,52224,  268;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1124,  833, 1124,  833;
$8, 2866, 3975, 3975,  278;
$9,  262,  596,  102,32201;
$1,  833, 1116, 2303,  497;
$2, 2064, 2014, 1981,  267;
$3,64644,50024,64644,50024;
$4,13183,57727,51456,  267;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1123,  833, 1123,  833;
$8, 2867, 3975, 3975,  278;
$9,  262,  583,  102,32201;
$1,  833, 1116, 2313,  497;
$2, 2057, 2013, 1978,  268;
$3,64644,50024,64644,50024;
$4,12159,56959,53248,  268;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1116,  832, 1116,  832;
$8, 2871, 3974, 3975,  278;
$9,  264,  597,  102,32201;
$1,  833, 1116, 2311,  501;
$2, 2063, 2014, 1987,  266;
$3,64644,50024,64644,50024;
$4,14207,60031,52736,  266;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1119,  824, 1119,  824;
$8, 2867, 3975, 3974,  278;
$9,  263,  593,  102,32201;
$1,  832, 1115, 2301,  498;
$2, 2055, 2008, 1973,  265;
$3,64644,50024,64644,50024;
$4,13951,58239,52992,  265;
$5,46551,    1,53188,    0;
$6, 2232, 2065, 2232, 2065;
$7, 1125,  827, 1125,  827;
$8, 2863, 3976, 3975,  278;
$9,  264,  591,  102,32201;
$1,  833, 1116, 2231,  492;
$2, 2056, 2008, 1975,  263;
$3,64644,50024,64644,50024;
$4,11135,57215,52224,  263;
$5,46551,    1,53188,    0;
$6, 2232, 2065, 2232, 2065;
$7, 1116,  829, 1116,  829;
$8, 2870, 3974, 3975,  278;
$9,  260,  580,  102,32201;
$1,  833, 1115, 2227,  496;
$2, 2057, 2003, 1971,  266;
$3,64644,50024,64644,50024;
$4,11391,58239,51968,  266;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
$7, 1118,  828, 1118,  828;
$8, 2878, 3975, 3975,  278;
$9,  257,  594,  102,32201;
$1,  834, 1115, 2217,  496;
$2, 2057, 2008, 1977,  263;
$3,64644,50024,64644,50024;
$4,13183,59775,52992,  263;
$5,46551,    1,53188,    0;
$6, 2233, 2066, 2233, 2066;
$7, 1116,  832, 1116,  832;
$8, 2871, 3974, 3974,  278;
$9,  264,  594,  102,32201;
$1,  833, 1116, 2209,  496;
$2, 2056, 2008, 1976,  262;
$3,64644,50024,64644,50024;
$4,12159,57471,52992,  262;
$5,46551,    1,53188,    0;
$6, 2233, 2065, 2233, 2065;
$7, 1116,  829, 1116,  829;
$8, 2870, 3974, 3974,  278;
$9,  262,  585,  102,32201;
$1,  834, 1116, 2211,  494;
$2, 2056, 2004, 1975,  262;
$3,64644,50024,64644,50024;
$4,11391,58239,52480,  262;
$5,46551,    1,53188,    0;
$6, 2232, 2066, 2232, 2066;
